case_id,true_planner,true_motive,true_concealer,stable_boy_drugged,dog_silent,delicate_knife_found,alias_bill_found,horse_at_scene,coat_deliberately_placed,horse_hidden_by_neighbor,death_consistent_with_horse_kick,outsider_seen_near_stable,tracks_to_rival_property,dog_familiarity_score,instrument_delicacy_score,post_outsider_gambler,post_trainer,post_rival_trainer,post_unknown_intruder,pred_planner,pred_confidence,is_correct
116,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,0,1,0.8678248584475019,0.8086224256121531,4.38977873272373e-15,0.9999999993526238,6.473717576975919e-10,5.996554168392361e-19,trainer,0.9999999993526238,1
117,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.8343629146154908,0.5971994434041955,2.6350097955938286e-11,0.9999998574795986,1.4249404859867925e-07,2.763959468316309e-15,trainer,0.9999998574795986,1
118,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8679145654752108,0.7975528796966551,5.973685055686184e-15,0.9999999991381074,8.618866757567851e-10,8.699582491847007e-19,trainer,0.9999999991381074,1
119,trainer,concealed_financial_pressure,rival_trainer,0,1,1,1,1,1,1,0,0,1,0.7293718511942583,0.9358020204676767,1.0432622724779056e-12,0.9999999486865103,5.1312446095392506e-08,4.3754632493040847e-16,trainer,0.9999999486865103,1
120,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.800143846489549,0.9126750527942094,9.287037448028942e-16,0.9999999998621578,1.3784128033176436e-10,7.307883180987844e-20,trainer,0.9999999998621578,1
121,trainer,concealed_financial_pressure,none,0,1,1,1,1,1,0,1,0,1,0.852790360652079,0.7024330393139294,6.783337479404654e-11,0.9999999170334486,8.28986441992448e-08,7.379018613669601e-14,trainer,0.9999999170334486,1
122,outsider_gambler,theft_attempt,none,0,0,0,0,1,0,1,0,1,0,0.20841270494906863,0.2532723767676771,0.7146542486973299,4.9154643482561335e-12,0.10754320509008712,0.17780254620766764,outsider_gambler,0.7146542486973299,1
123,trainer,concealed_financial_pressure,rival_trainer,0,1,1,1,1,1,1,1,1,1,0.7856012972384255,0.8371915278867254,9.054591650070394e-12,0.9999999500194522,4.997149224690449e-08,1.0005789849639575e-15,trainer,0.9999999500194522,1
124,outsider_gambler,theft_attempt,none,1,0,0,0,0,1,0,0,1,0,0.03162056672914875,0.30735157308919314,0.8352625797805969,1.2270001353586383e-16,0.0017741591000578335,0.16296326111934512,outsider_gambler,0.8352625797805969,1
125,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.730796689015067,0.9075441733168771,9.407928313698787e-13,0.9999999971552924,2.8437666922805026e-09,4.404481423402526e-17,trainer,0.9999999971552924,1
126,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8226151242804272,0.9131437876906908,4.485869615257767e-16,0.9999999999282352,7.176445762662434e-11,3.210875212374756e-20,trainer,0.9999999999282352,1
127,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.9135301960737738,0.7794275274692442,9.694212160456742e-15,0.9999999993052862,6.947040826056237e-10,1.9881747514112864e-18,trainer,0.9999999993052862,1
128,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,1,0,0,1,0,0.26367445472086276,0.01853669466823882,0.3204861523803965,1.1832910145172923e-20,0.00016941887180128888,0.6793444287478022,unknown_intruder,0.6793444287478022,1
129,trainer,concealed_financial_pressure,none,0,1,1,1,1,1,1,1,1,0,0.877894807808897,0.8043726375299199,1.584079291268843e-11,0.9999999982519248,1.7322319193402145e-09,2.473300960287518e-15,trainer,0.9999999982519248,1
130,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,0,1,1,1,0,1,1,0.09572391496073694,0.6024518146282564,0.021177815253674837,7.560601703276237e-09,0.9785527967158926,0.0002693804698309348,rival_trainer,0.9785527967158926,1
131,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,0,0,0,1,0,0.19805990209709173,0.038615058960846056,0.2774762675992059,1.520825069416686e-20,8.930539368614637e-05,0.722434427007108,unknown_intruder,0.722434427007108,1
132,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.5281854024253577,0.5779476770378421,4.7362013101780946e-08,0.9992360763058046,0.0007638762507977182,8.138448763922549e-11,trainer,0.9992360763058046,1
133,outsider_gambler,betting_sabotage,none,0,0,0,0,1,1,0,0,1,0,0.013414260913711257,0.3493787161604384,0.7430839176511493,6.326462756347074e-19,0.0011784124553696664,0.25573766989348096,outsider_gambler,0.7430839176511493,1
134,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.7553802220136536,0.8853740544512161,1.0675619389196389e-13,0.9999999947792653,5.220627829198297e-09,2.267287166972107e-17,trainer,0.9999999947792653,1
135,unknown_intruder,opportunistic_intrusion,none,1,0,0,0,1,1,0,0,0,0,0.1436736753558242,0.12750734651734968,0.5708608107296455,2.291878061543766e-13,0.028383083634011742,0.40075610563611364,outsider_gambler,0.5708608107296455,0
136,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.8870577211826886,0.7804785535918363,4.851972449938216e-13,0.9999999981395964,1.859918425992616e-09,3.092274938407816e-17,trainer,0.9999999981395964,1
137,trainer,betting_sabotage,rival_trainer,1,1,0,0,1,0,1,1,0,1,0.8255531379303847,0.6845113069956336,8.539339135276489e-08,0.9991887271787697,0.0008111871424421354,2.853967997963018e-10,trainer,0.9991887271787697,1
138,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.7020871382179666,0.7250898234378904,5.133878578971921e-12,0.9999996133401486,3.8665471560851486e-07,1.9819044835013194e-15,trainer,0.9999996133401486,1
139,outsider_gambler,betting_sabotage,none,1,0,0,0,1,0,0,0,1,0,0.31071928607336535,0.46625478222216327,0.9335127008168416,2.169410875304658e-08,0.005951215264252796,0.06053606222479696,outsider_gambler,0.9335127008168416,1
140,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.8620758990942078,0.8260853469166641,3.007025842225739e-14,0.9999999981790522,1.8209176954671388e-09,6.5870811287009644e-18,trainer,0.9999999981790522,1
141,unknown_intruder,opportunistic_intrusion,none,0,1,0,0,1,1,0,0,1,0,0.05764912080960763,0.12395484509542506,0.7345563271182453,4.651650141872324e-16,0.002007676793756689,0.2634359960879976,outsider_gambler,0.7345563271182453,0
142,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.9814140582369452,0.6763871031844462,7.747918854898777e-18,0.9999999999974711,2.5288411923982835e-12,4.923223609522009e-22,trainer,0.9999999999974711,1
143,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,0,0,0.5535960961537846,0.21065806171619414,0.47594999645107994,1.9242118101477857e-09,0.030330863944237934,0.4937191376804702,unknown_intruder,0.4937191376804702,1
144,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.7901231689849849,0.7315968763125379,5.3045741454210694e-11,0.999999871533605,1.2841334239967887e-07,6.7858049271593425e-15,trainer,0.999999871533605,1
145,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.7626370129838661,0.8824212999309075,1.4154750673212597e-13,0.9999999989311283,1.0687300035900576e-09,4.490994417607827e-18,trainer,0.9999999989311283,1
146,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.7095658864064538,0.7633339392524875,1.7072431157626088e-12,0.9999998594375847,1.405607074390358e-07,5.39305095813161e-16,trainer,0.9999998594375847,1
147,rival_trainer,horse_concealment,rival_trainer,1,1,0,0,1,1,1,0,0,1,0.3076769519149239,0.45579078350151925,0.00044037048169907504,7.931711870465854e-05,0.9994670404360934,1.327196350275923e-05,rival_trainer,0.9994670404360934,1
148,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,0,0,0,0.3190909548898177,0.29563387169160615,0.45748090154944065,1.3531460059940256e-10,0.024044227448710136,0.5184748708665347,unknown_intruder,0.5184748708665347,0
149,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,0,1,1,0,1,0.5178597479054067,0.28889347355426065,0.0013420562534062594,3.271278870571285e-07,0.9984837470327295,0.00017386958597716704,rival_trainer,0.9984837470327295,1
150,outsider_gambler,betting_sabotage,none,0,0,0,0,1,1,0,0,0,0,0.10581804972567761,0.4826306046817177,0.6087314129139522,4.826284114105242e-11,0.06236050894914632,0.32890807808863864,outsider_gambler,0.6087314129139522,1
151,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,1,0,0,1,0,0.17799860314611632,0.12011253069913663,0.5795545133235142,2.4771162519559036e-16,0.0010858102496497,0.41935967642683586,outsider_gambler,0.5795545133235142,0
152,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,1,1,1,0,1,0.49448486278649223,0.30139294053837384,0.000550328377525871,1.0501085323896857e-06,0.999407502585833,4.111892810886989e-05,rival_trainer,0.999407502585833,1
153,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.7205063421197733,0.840080766707815,1.493903503211719e-13,0.9999999852467361,1.4753114612417093e-08,2.921867720868903e-17,trainer,0.9999999852467361,1
154,rival_trainer,horse_concealment,rival_trainer,0,0,0,0,1,0,1,0,1,1,0.25028279300201456,0.12053496766373721,0.13851031373961634,2.821636122788043e-13,0.8277058517913347,0.03378383446876677,rival_trainer,0.8277058517913347,1
155,trainer,concealed_financial_pressure,rival_trainer,1,1,1,0,1,1,1,1,0,1,0.7941835082500718,0.8520947878645508,2.38726571900406e-12,0.9999998782387105,1.2175890123666994e-07,1.0378277511188968e-15,trainer,0.9999998782387105,1
156,outsider_gambler,betting_sabotage,none,1,0,0,0,0,0,0,0,0,1,0.06503233649407233,0.36246647133389964,0.3239619896695447,3.7799927226650274e-13,0.5041145760090378,0.17192343432103963,rival_trainer,0.5041145760090378,0
157,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.84591714258233,0.7111177703319709,1.1903495563933993e-13,0.9999999866609239,1.3338957139238312e-08,2.966811861805772e-17,trainer,0.9999999866609239,1
158,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,0,1,1,1,0,0,1,0.24222111181141429,0.4529923758640704,0.0010313823852183567,1.285005354542132e-07,0.9989074872300547,6.1001884191371074e-05,rival_trainer,0.9989074872300547,1
159,rival_trainer,competitive_sabotage,none,0,1,0,0,1,1,1,0,0,1,0.20054837292557065,0.38072319551841577,0.0009112413904186202,5.3594041540353796e-08,0.998978279296996,0.00011042571854371124,rival_trainer,0.998978279296996,1
160,trainer,concealed_financial_pressure,none,1,1,1,1,1,0,1,1,0,0,0.6779618234505045,0.7676763477069638,4.668362907984998e-10,0.9999997783041065,2.2122858517833046e-07,4.720358173185379e-13,trainer,0.9999997783041065,1
161,outsider_gambler,betting_sabotage,none,0,0,0,0,0,0,0,0,1,0,0.35157627409036973,0.15468564754055955,0.566110970419027,2.6475905203581198e-14,0.0008406919718459662,0.43304833760910055,outsider_gambler,0.566110970419027,1
162,rival_trainer,competitive_sabotage,none,0,0,0,0,0,1,1,0,0,1,0.23533852768878497,0.1658500355057464,0.004509441368056973,7.154629375827803e-13,0.9923985997688933,0.0030919588623341807,rival_trainer,0.9923985997688933,1
163,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.7941966450477058,0.5981629413755877,6.488520505161193e-11,0.9999979830698703,2.0168651908468325e-06,5.362047875767901e-14,trainer,0.9999979830698703,1
164,rival_trainer,horse_concealment,rival_trainer,1,0,0,0,1,1,1,1,0,1,0.06498768806294336,0.15170503890128156,0.0028247208138222667,2.506477108899806e-13,0.996836108636921,0.0003391705490060541,rival_trainer,0.996836108636921,1
165,outsider_gambler,betting_sabotage,none,1,0,0,0,0,0,0,0,1,0,0.11509443027569453,0.17471503624577414,0.7087668697763185,5.630780134416216e-16,0.0007494168973847667,0.29048371332629613,outsider_gambler,0.7087668697763185,1
166,trainer,betting_sabotage,none,1,1,1,1,1,1,1,1,0,1,0.6083518777567025,0.9237630587524697,5.3435341481229585e-14,0.9999999948745801,5.125366464888617e-09,6.1652555643114485e-18,trainer,0.9999999948745801,1
167,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.6850926038508335,0.7175846294710292,9.077680473309161e-12,0.9999993520573379,6.479335806560928e-07,3.7845531963013205e-15,trainer,0.9999993520573379,1
168,outsider_gambler,theft_attempt,none,0,0,0,0,1,1,1,0,1,0,0.09121676220129085,0.05999631353762242,0.6148436097133936,6.6507064921623575e-18,0.042470349513780294,0.3426860407728261,outsider_gambler,0.6148436097133936,1
169,outsider_gambler,theft_attempt,none,1,0,0,0,0,1,1,0,1,0,0.3358657832892452,0.353008053913422,0.5822885249746999,5.394747088849773e-08,0.38941355691724233,0.02829786416058702,outsider_gambler,0.5822885249746999,1
170,outsider_gambler,theft_attempt,none,0,0,0,0,1,0,0,0,1,1,0.09004554588161492,0.20656108674914966,0.6934438998452701,2.249553524867096e-15,0.05016269963031838,0.2563934005244093,outsider_gambler,0.6934438998452701,1
171,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,0,1,1,0,1,1,0.37967568590131084,0.5619791632875756,0.016932932800771645,2.6888645748876197e-07,0.9824738097155614,0.0005929885972094369,rival_trainer,0.9824738097155614,1
172,outsider_gambler,betting_sabotage,none,0,0,0,0,1,1,0,0,1,0,0.5665267597177133,0.20081347660108154,0.857384363405098,2.2492876886494097e-09,0.008214502805215575,0.13440113154039862,outsider_gambler,0.857384363405098,1
173,outsider_gambler,betting_sabotage,none,0,0,0,0,0,1,0,0,1,1,0.18395890880803953,0.2531745940558689,0.6850914106325837,1.2466396266824884e-12,0.16217784887886796,0.15273074048730165,outsider_gambler,0.6850914106325837,1
174,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.6128797234467164,0.7950670658171489,6.517088158351657e-12,0.9999995407209465,4.592725342043402e-07,2.1904700067670195e-15,trainer,0.9999995407209465,1
175,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,1,0,1,0,0.14610493075541936,0.29705533697870035,0.7244022058336614,1.4623562994096333e-12,0.10104901820939151,0.17454877595548468,outsider_gambler,0.7244022058336614,1
176,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,0,1,0,1,0.7946395742271054,0.754490267853389,5.802855553171336e-12,0.9999999916235108,8.370683937323337e-09,2.4266037338659175e-15,trainer,0.9999999916235108,1
177,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.69922717278997,0.8027720707877265,7.663050617000278e-13,0.9999999335449139,6.64543196576234e-08,2.0116630457669423e-16,trainer,0.9999999335449139,1
178,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.6966035982601722,0.849066353101186,1.9635409981887217e-13,0.9999999813284733,1.8671330260437963e-08,3.8403281746018974e-17,trainer,0.9999999813284733,1
179,outsider_gambler,theft_attempt,outsider_gambler,0,0,0,0,1,1,0,0,1,0,0.37165813212332005,0.11664271496835947,0.7447433939431591,6.404994208598091e-13,0.0030465709644773055,0.25221003509172296,outsider_gambler,0.7447433939431591,1
180,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.894873125757603,0.9317944498485549,1.0172944281657491e-15,0.999999999994089,5.9101321360084354e-12,1.7195382485615957e-20,trainer,0.999999999994089,1
181,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8902795502760326,0.8854046629464204,1.1827841401551292e-16,0.9999999999768976,2.3102368569885734e-11,8.001667559186775e-21,trainer,0.9999999999768976,1
182,trainer,concealed_financial_pressure,rival_trainer,0,1,1,1,1,0,1,1,1,1,0.793131271230475,0.8158752073782056,1.2773000285199202e-10,0.9999997201482141,2.797240284105668e-07,2.7342118136575126e-14,trainer,0.9999997201482141,1
183,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8029152167231542,0.878624651867323,4.0511356300421565e-15,0.9999999994491207,5.50875226536916e-10,4.485858723921934e-19,trainer,0.9999999994491207,1
184,trainer,concealed_financial_pressure,none,1,1,1,1,1,0,1,1,1,0,0.7976226384024587,0.6021590816395658,1.1206297029782168e-08,0.9999996561319556,3.3265770230622824e-07,4.045041494263418e-12,trainer,0.9999996561319556,1
185,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.6437164284931371,0.9163674161763127,3.788543014630442e-14,0.9999999961774069,3.8225553266035225e-09,4.458833093707363e-18,trainer,0.9999999961774069,1
186,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.7852298998667976,0.7476640139257378,3.209289236283908e-12,0.999999872606157,1.2739063221744778e-07,1.5043264351591314e-15,trainer,0.999999872606157,1
187,trainer,betting_sabotage,rival_trainer,1,1,1,0,1,1,1,1,0,1,0.7070074445862448,0.8456858843374798,2.920254853845951e-11,0.9999988391195384,1.1608512418052944e-06,1.7438037600635417e-14,trainer,0.9999988391195384,1
188,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,1,0,0.7392217176106357,0.5526318443491597,1.6668702174978868e-08,0.9999990404309618,9.428953511225995e-07,4.985011424502975e-12,trainer,0.9999990404309618,1
189,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,0,1,0,0,0.7946697215788372,0.8403630628403909,8.408350249277244e-12,0.9999999997732325,2.1835536951197436e-10,3.7301882371593634e-15,trainer,0.9999999997732325,1
190,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.9032718711487997,0.8724874115750232,1.0341926833177005e-16,0.9999999999790354,2.096440715606592e-11,7.170003979932186e-21,trainer,0.9999999999790354,1
191,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8661029844103371,0.7876459920590716,8.423708094931993e-15,0.9999999988174757,1.1825157698515099e-09,1.3094471479233697e-18,trainer,0.9999999988174757,1
192,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,0,0,1,0.767217610827192,0.8615112803213306,6.043447781375513e-13,0.9999999653741795,3.4625215962672095e-08,1.9443687095740033e-16,trainer,0.9999999653741795,1
193,trainer,betting_sabotage,none,1,1,1,1,1,1,0,1,1,1,0.7026611238401574,0.7883291031186649,3.4883845174954545e-10,0.9999999736749381,2.5976181499144838e-08,4.192136641222127e-14,trainer,0.9999999736749381,1
194,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,0,0,0.3885570274223507,0.06423649801125049,0.22872888976261388,7.649574006847228e-15,0.0038998167082969987,0.7673712935290814,unknown_intruder,0.7673712935290814,1
195,trainer,concealed_financial_pressure,rival_trainer,0,1,1,1,1,1,1,1,1,1,0.5567760850829938,0.9436051319489306,1.2710747872893914e-11,0.9999999441115743,5.587571415225077e-08,8.065326651665353e-16,trainer,0.9999999441115743,1
196,outsider_gambler,betting_sabotage,outsider_gambler,0,0,1,0,1,0,1,0,1,0,0.11141326289815463,0.10263398889207757,0.7190562696621682,1.4082467322485003e-14,0.06082624942951467,0.22011748090830305,outsider_gambler,0.7190562696621682,1
197,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.9650541230732697,0.6480289187367707,2.69184699198388e-16,0.9999999999396252,6.037454892337053e-11,2.9796459905492386e-20,trainer,0.9999999999396252,1
198,unknown_intruder,opportunistic_intrusion,none,1,0,1,0,0,0,0,0,0,0,0.20149784330962348,0.09014378034672528,0.48184878074743775,3.0114739050675956e-13,0.011524107073623132,0.506627112178638,unknown_intruder,0.506627112178638,1
199,trainer,concealed_financial_pressure,rival_trainer,0,1,1,1,1,1,1,0,0,1,0.6771107042185648,0.6622069590981625,2.441507165587456e-08,0.9994237079638035,0.0005762675449754443,7.614937846161524e-11,trainer,0.9994237079638035,1
200,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.7829247963147454,0.8443896493522564,2.5261241783702602e-14,0.9999999970208562,2.979118561210385e-09,3.949550772680644e-18,trainer,0.9999999970208562,1
